"id","title","year","quarter_num","month_num","day_of_week_num","date_published","duration1","country","worldwide_gross_income","languages","production_company","day_of_week","time_period","month","duration","name_id","director_name","height","date_of_birth","genre","avg_rating","total_votes","median_rating"
"tt6132490","Mrs K",2017,3,9,5,"2017-09-07",97,"Hong Kong, Malaysia","","Mandarin, Cantonese","Sonneratia Capital","Thursday","weekday","September","Standard","nm1012525","Yuhang Ho",0,"1971-04-11","Crime",5.7,197,7
"tt6132490","Mrs K",2017,3,9,5,"2017-09-07",97,"Hong Kong, Malaysia","","Mandarin, Cantonese","Sonneratia Capital","Thursday","weekday","September","Standard","nm1012525","Yuhang Ho",0,"1971-04-11","Drama",5.7,197,7
"tt6133130","Professor Marston and the Wonder Women",2017,4,11,6,"2017-11-10",108,"USA","$ 1899615","English","Opposite Field Pictures","Friday","weekday","November","Standard","nm1286340","Angela Robinson",0,"1971-02-14","Drama",7.1,19550,7
"tt6133414","Broers",2017,2,6,5,"2017-06-01",105,"Netherlands, Belgium, France","$ 76208","Dutch","BALDR Film","Thursday","weekday","June","Standard","nm1768837","Bram Schouw",0,"","Adventure",6.6,367,7
"tt6133414","Broers",2017,2,6,5,"2017-06-01",105,"Netherlands, Belgium, France","$ 76208","Dutch","BALDR Film","Thursday","weekday","June","Standard","nm1768837","Bram Schouw",0,"","Drama",6.6,367,7
"tt6133806","An Hour Behind",2017,1,1,1,"2017-01-01",90,"USA","","English","Silver Peak Productions","Sunday","weekend","January","Standard","nm0112647","Brian Brough",0,"1975-11-24","Drama",6.4,793,7
"tt6133806","An Hour Behind",2017,1,1,1,"2017-01-01",90,"USA","","English","Silver Peak Productions","Sunday","weekend","January","Standard","nm0112647","Brian Brough",0,"1975-11-24","Romance",6.4,793,7
"tt6134274","Solis",2019,1,1,4,"2019-01-30",92,"UK","","English","Goldfinch","Wednesday","weekday","January","Standard","nm5615002","Carl Strathie",0,"","Action",5.4,2786,6
"tt6134274","Solis",2019,1,1,4,"2019-01-30",92,"UK","","English","Goldfinch","Wednesday","weekday","January","Standard","nm5615002","Carl Strathie",0,"","Adventure",5.4,2786,6
"tt6134274","Solis",2019,1,1,4,"2019-01-30",92,"UK","","English","Goldfinch","Wednesday","weekday","January","Standard","nm5615002","Carl Strathie",0,"","Sci-Fi",5.4,2786,6
"tt6138228","Downrange",2018,4,12,6,"2018-12-14",90,"USA, Japan","","English","Genco","Friday","weekday","December","Standard","nm0457565","Ryûhei Kitamura",200,"1969-05-30","Action",5.4,3730,6
"tt6138228","Downrange",2018,4,12,6,"2018-12-14",90,"USA, Japan","","English","Genco","Friday","weekday","December","Standard","nm0457565","Ryûhei Kitamura",200,"1969-05-30","Horror",5.4,3730,6
"tt6138228","Downrange",2018,4,12,6,"2018-12-14",90,"USA, Japan","","English","Genco","Friday","weekday","December","Standard","nm0457565","Ryûhei Kitamura",200,"1969-05-30","Thriller",5.4,3730,6
"tt6138680","Radha",2017,2,5,6,"2017-05-12",126,"India","$ 31172","Telugu","ODU Movies","Friday","weekday","May","Long","nm8501468","Chandra Mohan Chintada",0,"","Action",5.4,168,6
"tt6138680","Radha",2017,2,5,6,"2017-05-12",126,"India","$ 31172","Telugu","ODU Movies","Friday","weekday","May","Long","nm8501468","Chandra Mohan Chintada",0,"","Comedy",5.4,168,6
"tt6138680","Radha",2017,2,5,6,"2017-05-12",126,"India","$ 31172","Telugu","ODU Movies","Friday","weekday","May","Long","nm8501468","Chandra Mohan Chintada",0,"","Romance",5.4,168,6
"tt6138688","Once Upon a Time",2017,3,8,6,"2017-08-18",109,"China","$ 82886178","Chinese","Alibaba Pictures Group","Friday","weekday","August","Standard","nm0483608","Anthony LaMolinara",0,"","Drama",5.3,1069,7
"tt6138688","Once Upon a Time",2017,3,8,6,"2017-08-18",109,"China","$ 82886178","Chinese","Alibaba Pictures Group","Friday","weekday","August","Standard","nm0483608","Anthony LaMolinara",0,"","Fantasy",5.3,1069,7
"tt6138688","Once Upon a Time",2017,3,8,6,"2017-08-18",109,"China","$ 82886178","Chinese","Alibaba Pictures Group","Friday","weekday","August","Standard","nm0483608","Anthony LaMolinara",0,"","Romance",5.3,1069,7
"tt6138688","Once Upon a Time",2017,3,8,6,"2017-08-18",109,"China","$ 82886178","Chinese","Alibaba Pictures Group","Friday","weekday","August","Standard","nm1618536","Xiaoding Zhao",0,"","Drama",5.3,1069,7
"tt6138688","Once Upon a Time",2017,3,8,6,"2017-08-18",109,"China","$ 82886178","Chinese","Alibaba Pictures Group","Friday","weekday","August","Standard","nm1618536","Xiaoding Zhao",0,"","Fantasy",5.3,1069,7
"tt6138688","Once Upon a Time",2017,3,8,6,"2017-08-18",109,"China","$ 82886178","Chinese","Alibaba Pictures Group","Friday","weekday","August","Standard","nm1618536","Xiaoding Zhao",0,"","Romance",5.3,1069,7
"tt6140580","Off the Menu",2018,1,2,3,"2018-02-06",96,"USA","","English","Jay Silverman Productions","Tuesday","weekday","February","Standard","nm2812820","Jay Silverman",0,"","Comedy",5.6,519,6
"tt6140580","Off the Menu",2018,1,2,3,"2018-02-06",96,"USA","","English","Jay Silverman Productions","Tuesday","weekday","February","Standard","nm2812820","Jay Silverman",0,"","Romance",5.6,519,6
"tt6141334","The Black String",2018,4,10,5,"2018-10-25",93,"USA","","English","Black String Film","Thursday","weekday","October","Standard","nm6969909","Brian Hanson",0,"","Horror",5.2,378,6
"tt6141334","The Black String",2018,4,10,5,"2018-10-25",93,"USA","","English","Black String Film","Thursday","weekday","October","Standard","nm6969909","Brian Hanson",0,"","Mystery",5.2,378,6
"tt6141334","The Black String",2018,4,10,5,"2018-10-25",93,"USA","","English","Black String Film","Thursday","weekday","October","Standard","nm6969909","Brian Hanson",0,"","Thriller",5.2,378,6
"tt6143422","Kadvi Hawa",2017,4,11,6,"2017-11-24",95,"India","","Hindi","Akshay Parija Productions","Friday","weekday","November","Standard","nm4244515","Nila Madhab Panda",0,"","Drama",8.0,567,9
"tt6143568","The Humanity Bureau",2018,2,4,6,"2018-04-06",95,"Canada, USA, UK","$ 58970","English","VMI Worldwide","Friday","weekday","April","Standard","nm0455203","Rob W. King",0,"1959-06-05","Action",5.2,7945,6
"tt6143568","The Humanity Bureau",2018,2,4,6,"2018-04-06",95,"Canada, USA, UK","$ 58970","English","VMI Worldwide","Friday","weekday","April","Standard","nm0455203","Rob W. King",0,"1959-06-05","Adventure",5.2,7945,6
"tt6143568","The Humanity Bureau",2018,2,4,6,"2018-04-06",95,"Canada, USA, UK","$ 58970","English","VMI Worldwide","Friday","weekday","April","Standard","nm0455203","Rob W. King",0,"1959-06-05","Sci-Fi",5.2,7945,6
"tt6143998","Comeback: Um Matador Nunca se Aposenta",2017,2,5,5,"2017-05-25",89,"Brazil","","Portuguese","Rio Bravo Filmes","Thursday","weekday","May","Short ","nm3401565","Erico Rassi",0,"","Drama",6.9,107,7
"tt6144536","Chez nous",2017,1,2,4,"2017-02-22",117,"France, Belgium","$ 16182","French","Synecdoche","Wednesday","weekday","February","Standard","nm0069711","Lucas Belvaux",0,"1961-11-14","Drama",6.4,839,7
"tt6144876","Purgatory Road",2017,4,10,6,"2017-10-27",98,"USA","","English","Delirium","Friday","weekday","October","Standard","nm0767339","Mark Savage",97,"1962-09-17","Crime",4.7,239,7
"tt6144876","Purgatory Road",2017,4,10,6,"2017-10-27",98,"USA","","English","Delirium","Friday","weekday","October","Standard","nm0767339","Mark Savage",97,"1962-09-17","Horror",4.7,239,7
"tt6147954","Chien",2018,1,3,4,"2018-03-14",90,"France, Belgium","","French","Single Man Productions","Wednesday","weekday","March","Standard","nm0996471","Samuel Benchetrit",0,"1973-06-26","Comedy",5.8,297,6
"tt6147954","Chien",2018,1,3,4,"2018-03-14",90,"France, Belgium","","French","Single Man Productions","Wednesday","weekday","March","Standard","nm0996471","Samuel Benchetrit",0,"1973-06-26","Drama",5.8,297,6
"tt6148156","Vikram Vedha",2017,3,7,6,"2017-07-21",147,"India","$ 546792","Tamil, English","Think Music","Friday","weekday","July","Long","nm2566836","Gayatri",0,"","Action",8.7,20364,9
"tt6148156","Vikram Vedha",2017,3,7,6,"2017-07-21",147,"India","$ 546792","Tamil, English","Think Music","Friday","weekday","July","Long","nm2566836","Gayatri",0,"","Crime",8.7,20364,9
"tt6148156","Vikram Vedha",2017,3,7,6,"2017-07-21",147,"India","$ 546792","Tamil, English","Think Music","Friday","weekday","July","Long","nm2566836","Gayatri",0,"","Thriller",8.7,20364,9
"tt6148156","Vikram Vedha",2017,3,7,6,"2017-07-21",147,"India","$ 546792","Tamil, English","Think Music","Friday","weekday","July","Long","nm2575525","Pushkar",0,"","Action",8.7,20364,9
"tt6148156","Vikram Vedha",2017,3,7,6,"2017-07-21",147,"India","$ 546792","Tamil, English","Think Music","Friday","weekday","July","Long","nm2575525","Pushkar",0,"","Crime",8.7,20364,9
"tt6148156","Vikram Vedha",2017,3,7,6,"2017-07-21",147,"India","$ 546792","Tamil, English","Think Music","Friday","weekday","July","Long","nm2575525","Pushkar",0,"","Thriller",8.7,20364,9
"tt6148766","Pure Country Pure Heart",2017,3,9,6,"2017-09-01",84,"USA","","","Warner Bros.","Friday","weekday","September","Short ","nm0764319","Damon Santostefano",0,"","Drama",6.3,167,7
"tt6148782","King of Peking",2017,2,4,5,"2017-04-20",88,"China, USA, Australia","","Mandarin","Peking Pictures","Thursday","weekday","April","Short ","nm1580769","Sam Voutas",0,"","Comedy",6.3,266,7
"tt6148782","King of Peking",2017,2,4,5,"2017-04-20",88,"China, USA, Australia","","Mandarin","Peking Pictures","Thursday","weekday","April","Short ","nm1580769","Sam Voutas",0,"","Drama",6.3,266,7
"tt6149936","Siembamba",2018,3,7,5,"2018-07-12",86,"South Africa","$ 242997","English","Cut & Paste Generation","Thursday","weekday","July","Short ","nm0740213","Darrell Roodt",0,"1962-04-28","Horror",4.8,1147,5
"tt6151714","Plateia Amerikis",2017,1,3,5,"2017-03-23",86,"Greece, UK, Germany","$ 31703","Greek, English, Arabic","Ilioupolis Films","Thursday","weekday","March","Short ","nm1032435","Yannis Sakaridis",0,"","Drama",6.5,772,7
"tt6151774","Emtehan Nahaee",2017,2,4,4,"2017-04-19",93,"Iran","","Persian","","Wednesday","weekday","April","Standard","nm0946346","Adel Yaraghi",0,"","Drama",4.3,162,5
"tt6153376","Essex Heist",2017,1,1,2,"2017-01-23",75,"UK","","English","Creativ Studios","Monday","weekday","January","Short ","nm1497680","Steve Lawson",0,"","Action",3.1,106,2
"tt6153538","Die kleine Hexe",2018,1,2,5,"2018-02-01",103,"Germany, Switzerland","$ 15295482","German","Claussen + Putz Filmproduktion","Thursday","weekday","February","Standard","nm0769754","Mike Schaerer",0,"1975-03-17","Comedy",6.1,775,6
"tt6153538","Die kleine Hexe",2018,1,2,5,"2018-02-01",103,"Germany, Switzerland","$ 15295482","German","Claussen + Putz Filmproduktion","Thursday","weekday","February","Standard","nm0769754","Mike Schaerer",0,"1975-03-17","Drama",6.1,775,6
"tt6153538","Die kleine Hexe",2018,1,2,5,"2018-02-01",103,"Germany, Switzerland","$ 15295482","German","Claussen + Putz Filmproduktion","Thursday","weekday","February","Standard","nm0769754","Mike Schaerer",0,"1975-03-17","Family",6.1,775,6
"tt6155374","Redbad",2018,2,6,5,"2018-06-28",160,"Netherlands","$ 482806","Dutch, English","Farmhouse Film & TV","Thursday","weekday","June","Long","nm0004152","Roel Reiné",0,"1905-05-22","Action",5.4,1715,6
"tt6155374","Redbad",2018,2,6,5,"2018-06-28",160,"Netherlands","$ 482806","Dutch, English","Farmhouse Film & TV","Thursday","weekday","June","Long","nm0004152","Roel Reiné",0,"1905-05-22","Adventure",5.4,1715,6
"tt6155374","Redbad",2018,2,6,5,"2018-06-28",160,"Netherlands","$ 482806","Dutch, English","Farmhouse Film & TV","Thursday","weekday","June","Long","nm0004152","Roel Reiné",0,"1905-05-22","Drama",5.4,1715,6
"tt6155922","Perdidos",2017,2,5,5,"2017-05-18",95,"Portugal","$ 199509","Portuguese","Master Dream Digital Movie","Thursday","weekday","May","Standard","nm2120491","Sérgio Graciano",0,"1975-09-14","Adventure",4.8,594,5
"tt6155922","Perdidos",2017,2,5,5,"2017-05-18",95,"Portugal","$ 199509","Portuguese","Master Dream Digital Movie","Thursday","weekday","May","Standard","nm2120491","Sérgio Graciano",0,"1975-09-14","Drama",4.8,594,5
"tt6155922","Perdidos",2017,2,5,5,"2017-05-18",95,"Portugal","$ 199509","Portuguese","Master Dream Digital Movie","Thursday","weekday","May","Standard","nm2120491","Sérgio Graciano",0,"1975-09-14","Thriller",4.8,594,5
"tt6157294","Entre dos aguas",2018,4,11,6,"2018-11-30",136,"Spain","$ 87763","Spanish","All Go Movies","Friday","weekday","November","Long","nm1050097","Isaki Lacuesta",0,"1905-05-28","Drama",6.8,473,8
"tt6157626","Kûkai",2017,4,12,6,"2017-12-22",129,"China, Japan","$ 97051623","Mandarin, Japanese","21 Century Shengkai Film","Friday","weekday","December","Long","nm0155280","Kaige Chen",0,"1952-08-12","Drama",6.2,1935,6
"tt6157626","Kûkai",2017,4,12,6,"2017-12-22",129,"China, Japan","$ 97051623","Mandarin, Japanese","21 Century Shengkai Film","Friday","weekday","December","Long","nm0155280","Kaige Chen",0,"1952-08-12","Fantasy",6.2,1935,6
"tt6157626","Kûkai",2017,4,12,6,"2017-12-22",129,"China, Japan","$ 97051623","Mandarin, Japanese","21 Century Shengkai Film","Friday","weekday","December","Long","nm0155280","Kaige Chen",0,"1952-08-12","Horror",6.2,1935,6
"tt6157970","Wheely",2019,2,4,6,"2019-04-19",90,"Malaysia, Maldives, Brunei, Djibouti","$ 1340799","English","KRU Studios","Friday","weekday","April","Standard","nm1126474","Yusry Abd Halim",84,"1973-06-15","Adventure",4.0,434,5
"tt6157970","Wheely",2019,2,4,6,"2019-04-19",90,"Malaysia, Maldives, Brunei, Djibouti","$ 1340799","English","KRU Studios","Friday","weekday","April","Standard","nm1126474","Yusry Abd Halim",84,"1973-06-15","Comedy",4.0,434,5
"tt6160504","Fukri",2017,1,2,6,"2017-02-03",155,"India","$ 213858","Malayalam","S Talkies","Friday","weekday","February","Long","nm0796504","Siddique",0,"","Comedy",4.6,327,5
"tt6160504","Fukri",2017,1,2,6,"2017-02-03",155,"India","$ 213858","Malayalam","S Talkies","Friday","weekday","February","Long","nm0796504","Siddique",0,"","Drama",4.6,327,5
"tt6160504","Fukri",2017,1,2,6,"2017-02-03",155,"India","$ 213858","Malayalam","S Talkies","Friday","weekday","February","Long","nm0796504","Siddique",0,"","Family",4.6,327,5
"tt6162762","Virginia Minnesota",2018,1,3,6,"2018-03-02",98,"USA","$ 16118","English","Rushaway Pictures","Friday","weekday","March","Standard","nm3332905","Daniel Stine",200,"","Comedy",5.5,143,6
"tt6162762","Virginia Minnesota",2018,1,3,6,"2018-03-02",98,"USA","$ 16118","English","Rushaway Pictures","Friday","weekday","March","Standard","nm3332905","Daniel Stine",200,"","Drama",5.5,143,6
"tt6164014","Circus Kane",2017,3,9,6,"2017-09-08",88,"USA","","English","DeInstitutionalized","Friday","weekday","September","Short ","nm0712782","Christopher Ray",0,"1977-07-30","Horror",4.5,685,5
"tt6164502","November",2017,1,2,6,"2017-02-03",115,"Estonia","$ 19084","Estonian, German, Italian","Homeless Bob Production","Friday","weekday","February","Standard","nm1834235","Rainer Sarnet",0,"1969-03-03","Drama",7.2,2870,8
"tt6164502","November",2017,1,2,6,"2017-02-03",115,"Estonia","$ 19084","Estonian, German, Italian","Homeless Bob Production","Friday","weekday","February","Standard","nm1834235","Rainer Sarnet",0,"1969-03-03","Fantasy",7.2,2870,8
"tt6164502","November",2017,1,2,6,"2017-02-03",115,"Estonia","$ 19084","Estonian, German, Italian","Homeless Bob Production","Friday","weekday","February","Standard","nm1834235","Rainer Sarnet",0,"1969-03-03","Horror",7.2,2870,8
"tt6164762","The Delinquent Season",2018,2,4,6,"2018-04-27",103,"Ireland","$ 39194","English","Bórd Scannán na hÉireann","Friday","weekday","April","Standard","nm1248824","Mark O Rowe",0,"","Drama",6.3,938,7
"tt6164762","The Delinquent Season",2018,2,4,6,"2018-04-27",103,"Ireland","$ 39194","English","Bórd Scannán na hÉireann","Friday","weekday","April","Standard","nm1248824","Mark O Rowe",0,"","Romance",6.3,938,7
"tt6165342","Provodnik",2018,4,11,5,"2018-11-29",89,"Russia","$ 350708","Russian","Motor! Film Studio","Thursday","weekday","November","Short ","nm1697304","Ilya S. Maksimov",0,"","Drama",4.3,141,5
"tt6165342","Provodnik",2018,4,11,5,"2018-11-29",89,"Russia","$ 350708","Russian","Motor! Film Studio","Thursday","weekday","November","Short ","nm1697304","Ilya S. Maksimov",0,"","Fantasy",4.3,141,5
"tt6165342","Provodnik",2018,4,11,5,"2018-11-29",89,"Russia","$ 350708","Russian","Motor! Film Studio","Thursday","weekday","November","Short ","nm1697304","Ilya S. Maksimov",0,"","Horror",4.3,141,5
"tt6165792","Hikari",2017,2,5,7,"2017-05-27",101,"Japan, France","$ 380560","Japanese","Comme des Cinémas","Saturday","weekend","May","Standard","nm0442905","Naomi Kawase",0,"1969-05-30","Drama",6.4,1221,7
"tt6165792","Hikari",2017,2,5,7,"2017-05-27",101,"Japan, France","$ 380560","Japanese","Comme des Cinémas","Saturday","weekend","May","Standard","nm0442905","Naomi Kawase",0,"1969-05-30","Romance",6.4,1221,7
"tt6165936","Savage Youth",2018,1,1,2,"2018-01-22",100,"USA","","English","","Monday","weekday","January","Standard","nm3035574","Michael Curtis Johnson",0,"","Crime",5.1,213,6
"tt6165936","Savage Youth",2018,1,1,2,"2018-01-22",100,"USA","","English","","Monday","weekday","January","Standard","nm3035574","Michael Curtis Johnson",0,"","Drama",5.1,213,6
"tt6168002","Sakhavu",2017,2,4,7,"2017-04-15",164,"India","$ 201562","Malayalam","Universal Cinema","Saturday","weekend","April","Long","nm4273228","Sidhartha Siva",0,"","Comedy",6.3,1266,7
"tt6168002","Sakhavu",2017,2,4,7,"2017-04-15",164,"India","$ 201562","Malayalam","Universal Cinema","Saturday","weekend","April","Long","nm4273228","Sidhartha Siva",0,"","Drama",6.3,1266,7
"tt6170262","A Haunting at Silver Falls 2",2019,2,6,3,"2019-06-04",79,"USA","","","Tony-Seven Films","Tuesday","weekday","June","Short ","nm1454930","Teo Konuralp",0,"","Horror",3.3,190,3
"tt6170484","Zhuo yao ji 2",2018,1,2,6,"2018-02-16",110,"China","$ 361682618","Mandarin","Edko Films","Friday","weekday","February","Standard","nm0401203","Raman Hui",0,"1905-05-16","Adventure",5.3,1105,6
"tt6170484","Zhuo yao ji 2",2018,1,2,6,"2018-02-16",110,"China","$ 361682618","Mandarin","Edko Films","Friday","weekday","February","Standard","nm0401203","Raman Hui",0,"1905-05-16","Comedy",5.3,1105,6
"tt6170484","Zhuo yao ji 2",2018,1,2,6,"2018-02-16",110,"China","$ 361682618","Mandarin","Edko Films","Friday","weekday","February","Standard","nm0401203","Raman Hui",0,"1905-05-16","Sci-Fi",5.3,1105,6
"tt6172696","Once Upon a Time at Christmas",2017,4,12,3,"2017-12-12",97,"UK","","English","Alpha Hollywood Studios","Tuesday","weekday","December","Standard","nm2662500","Paul Tanter",0,"","Horror",3.3,290,3
"tt6173826","Guest iin London",2017,3,7,6,"2017-07-07",132,"India","$ 151237","Hindi","Kiaan Entertainment","Friday","weekday","July","Long","nm2903076","Ashwani Dhir",0,"","Comedy",5.4,1280,6
"tt6173990","Gold",2018,3,8,4,"2018-08-15",151,"India","$ 274349","Hindi","Excel Entertainment","Wednesday","weekday","August","Long","nm1030373","Reema Kagti",0,"","Drama",7.3,10110,8
"tt6174226","Paint It Red",2018,3,8,3,"2018-08-07",81,"USA","","English","Dirty Water Pictures","Tuesday","weekday","August","Short ","nm0615209","Paul T. Murray",0,"","Comedy",4.1,103,5
"tt6174226","Paint It Red",2018,3,8,3,"2018-08-07",81,"USA","","English","Dirty Water Pictures","Tuesday","weekday","August","Short ","nm0615209","Paul T. Murray",0,"","Crime",4.1,103,5
"tt6174226","Paint It Red",2018,3,8,3,"2018-08-07",81,"USA","","English","Dirty Water Pictures","Tuesday","weekday","August","Short ","nm0615209","Paul T. Murray",0,"","Thriller",4.1,103,5
"tt6174890","Hidamari ga kikoeru",2017,2,6,7,"2017-06-24",72,"Japan","","Japanese","Booster Project","Saturday","weekend","June","Short ","nm7909720","Daisuke Kamijô",0,"","Drama",6.9,136,7
"tt6174890","Hidamari ga kikoeru",2017,2,6,7,"2017-06-24",72,"Japan","","Japanese","Booster Project","Saturday","weekend","June","Short ","nm7909720","Daisuke Kamijô",0,"","Romance",6.9,136,7
"tt6175394","Posledniy bogatyr",2017,4,10,5,"2017-10-19",114,"Russia, USA","$ 30700192","Russian","Walt Disney Pictures / Sony Pictures","Thursday","weekday","October","Standard","nm2979103","Dmitriy Dyachenko",0,"","Action",6.5,1955,7
"tt6175394","Posledniy bogatyr",2017,4,10,5,"2017-10-19",114,"Russia, USA","$ 30700192","Russian","Walt Disney Pictures / Sony Pictures","Thursday","weekday","October","Standard","nm2979103","Dmitriy Dyachenko",0,"","Adventure",6.5,1955,7
"tt6175394","Posledniy bogatyr",2017,4,10,5,"2017-10-19",114,"Russia, USA","$ 30700192","Russian","Walt Disney Pictures / Sony Pictures","Thursday","weekday","October","Standard","nm2979103","Dmitriy Dyachenko",0,"","Comedy",6.5,1955,7
"tt6175764","Nur Gott kann mich richten",2018,1,1,5,"2018-01-25",100,"Germany","","German, Arabic, Russian","Constantin Film","Thursday","weekday","January","Standard","nm1641324","Özgür Yildirim",0,"1979-09-12","Crime",6.7,1376,7
"tt6175764","Nur Gott kann mich richten",2018,1,1,5,"2018-01-25",100,"Germany","","German, Arabic, Russian","Constantin Film","Thursday","weekday","January","Standard","nm1641324","Özgür Yildirim",0,"1979-09-12","Drama",6.7,1376,7
"tt6175764","Nur Gott kann mich richten",2018,1,1,5,"2018-01-25",100,"Germany","","German, Arabic, Russian","Constantin Film","Thursday","weekday","January","Standard","nm1641324","Özgür Yildirim",0,"1979-09-12","Thriller",6.7,1376,7
"tt6177152","Event Zero",2017,2,4,7,"2017-04-01",94,"Australia","","English","Deadrock Films","Saturday","weekend","April","Standard","nm1456033","Enzo Tedeschi",0,"","Action",3.7,124,4
"tt6177152","Event Zero",2017,2,4,7,"2017-04-01",94,"Australia","","English","Deadrock Films","Saturday","weekend","April","Standard","nm1456033","Enzo Tedeschi",0,"","Drama",3.7,124,4
"tt6177152","Event Zero",2017,2,4,7,"2017-04-01",94,"Australia","","English","Deadrock Films","Saturday","weekend","April","Standard","nm1456033","Enzo Tedeschi",0,"","Mystery",3.7,124,4
"tt6179746","The Gateway",2018,2,5,5,"2018-05-03",90,"Australia","$ 10878","English","Convergence Productions Pty","Thursday","weekday","May","Standard","nm2644574","John V. Soto",0,"","Sci-Fi",5.6,4105,6
"tt6182078","St. Agatha",2019,1,2,5,"2019-02-14",103,"USA","$ 1381471","English","Benacus Productions","Thursday","weekday","February","Standard","nm1135423","Darren Lynn Bousman",84,"1979-01-11","Horror",5.1,4340,6
"tt6182078","St. Agatha",2019,1,2,5,"2019-02-14",103,"USA","$ 1381471","English","Benacus Productions","Thursday","weekday","February","Standard","nm1135423","Darren Lynn Bousman",84,"1979-01-11","Thriller",5.1,4340,6
"tt6183834","Carbone",2017,4,11,4,"2017-11-01",104,"France, Belgium","$ 5734206","French","Les Films Manuel Munz","Wednesday","weekday","November","Standard","nm0545356","Olivier Marchal",0,"1958-11-14","Crime",6.6,1533,7
"tt6183834","Carbone",2017,4,11,4,"2017-11-01",104,"France, Belgium","$ 5734206","French","Les Films Manuel Munz","Wednesday","weekday","November","Standard","nm0545356","Olivier Marchal",0,"1958-11-14","Thriller",6.6,1533,7
"tt6184194","Monky",2017,4,12,6,"2017-12-22",86,"Sweden","","Swedish","Chimney","Friday","weekday","December","Short ","nm1093669","Maria Blom",0,"1971-02-28","Drama",4.7,227,5
"tt6185266","Something",2019,1,3,6,"2019-03-01",86,"USA","","English","Subspin Productions","Friday","weekday","March","Short ","nm9097462","Stephen Portland",0,"","Drama",4.3,169,5
"tt6185266","Something",2019,1,3,6,"2019-03-01",86,"USA","","English","Subspin Productions","Friday","weekday","March","Short ","nm9097462","Stephen Portland",0,"","Horror",4.3,169,5
"tt6185266","Something",2019,1,3,6,"2019-03-01",86,"USA","","English","Subspin Productions","Friday","weekday","March","Short ","nm9097462","Stephen Portland",0,"","Mystery",4.3,169,5
"tt6185998","The Executioners",2018,1,3,3,"2018-03-27",93,"USA","","English","BIC Production","Tuesday","weekday","March","Standard","nm0784805","Giorgio Serafini",0,"1962-04-03","Horror",3.8,456,4
"tt6185998","The Executioners",2018,1,3,3,"2018-03-27",93,"USA","","English","BIC Production","Tuesday","weekday","March","Standard","nm0784805","Giorgio Serafini",0,"1962-04-03","Thriller",3.8,456,4
"tt6186696","La femme la plus assassinée du monde",2018,3,9,6,"2018-09-07",102,"Belgium, UK, USA","","French","Fontana","Friday","weekday","September","Standard","nm1703817","Franck Ribière",0,"","Drama",5.3,769,5
"tt6186696","La femme la plus assassinée du monde",2018,3,9,6,"2018-09-07",102,"Belgium, UK, USA","","French","Fontana","Friday","weekday","September","Standard","nm1703817","Franck Ribière",0,"","Mystery",5.3,769,5
"tt6186910","Imaikkaa Nodigal",2018,3,8,4,"2018-08-29",170,"India","$ 231368","Tamil","Cameo Films India","Wednesday","weekday","August","Long","nm7342819","R. Ajay Gnanamuthu",0,"","Action",7.4,3746,8
"tt6186910","Imaikkaa Nodigal",2018,3,8,4,"2018-08-29",170,"India","$ 231368","Tamil","Cameo Films India","Wednesday","weekday","August","Long","nm7342819","R. Ajay Gnanamuthu",0,"","Crime",7.4,3746,8
"tt6186910","Imaikkaa Nodigal",2018,3,8,4,"2018-08-29",170,"India","$ 231368","Tamil","Cameo Films India","Wednesday","weekday","August","Long","nm7342819","R. Ajay Gnanamuthu",0,"","Drama",7.4,3746,8
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm1379772","Benni Diez",0,"","Horror",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm1379772","Benni Diez",0,"","Sci-Fi",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm1880342","Javier Chillon",0,"1977-07-16","Horror",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm1880342","Javier Chillon",0,"1977-07-16","Sci-Fi",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm2749836","Todd Cobery",0,"","Horror",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm2749836","Todd Cobery",0,"","Sci-Fi",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm3301853","Marcello Ercole",0,"","Horror",4.6,613,5
"tt6188002","Galaxy of Horrors",2017,1,3,3,"2017-03-07",105,"Canada","","English, Italian, German","Indiecan Entertainment","Tuesday","weekday","March","Standard","nm3301853","Marcello Ercole",0,"","Sci-Fi",4.6,613,5
